n,ir_data, pressure, x_location, y_location, sequence, attachment_tries, time
S,0.00,-0.01,0,0,0,0,40200
S,0.00,-0.01,0,0,0,0,40300
S,0.00,-0.01,0,0,0,0,40400
S,0.00,-0.01,0,0,0,0,40500
S,0.00,-0.01,0,0,0,0,40600
S,0.00,-0.00,0,0,0,0,40700
S,0.00,-0.00,0,0,0,0,40800
S,0.00,-0.00,0,0,0,0,40900
S,0.00,-0.00,0,0,0,0,41000
S,0.00,-0.00,0,0,0,0,41100
S,0.00,-0.00,0,0,0,0,41200
S,0.00,-0.00,0,0,0,0,41300
S,0.00,-0.00,0,0,0,0,41400
S,0.00,-0.00,0,0,0,0,41500
S,0.00,-0.01,0,0,0,0,41600
S,0.00,-0.01,0,0,0,0,41700
S,0.00,-0.01,0,0,0,0,41800
S,0.00,-0.00,0,0,0,0,41900
S,0.00,-0.00,0,0,0,0,42000
S,0.00,-0.00,0,0,0,0,42100
S,0.00,-0.00,0,0,0,0,42200
S,0.00,-0.00,0,0,0,0,42300
S,0.00,0.00,0,0,0,0,42400
S,0.00,0.00,0,0,0,0,42500
S,0.00,-0.00,0,0,0,0,42600
S,0.00,-0.00,0,0,0,0,42700
S,0.00,-0.00,0,0,0,0,42800
S,0.00,-0.00,0,0,0,0,42900
S,0.00,-0.00,0,0,0,0,43000
S,0.00,-0.00,0,0,0,0,43100
S,0.00,-0.00,0,0,0,0,43200
S,0.00,-0.00,0,0,0,0,43300
S,0.00,-0.00,0,0,0,0,43400
S,0.00,-0.00,0,0,0,0,43500
S,0.00,-0.00,0,0,0,0,43600
S,0.00,-0.00,0,0,0,0,43700
S,0.00,-0.00,0,0,0,0,43800
S,0.00,-0.00,0,0,0,0,43900
S,0.00,-0.00,0,0,0,0,44000
S,0.00,-0.00,0,0,0,0,44100
S,0.00,-0.00,0,0,0,0,44200
S,0.00,-0.01,0,0,0,0,44300
S,0.00,-0.00,0,0,0,0,44400
S,0.00,-0.00,0,0,0,0,44500
S,0.00,-0.00,0,0,0,0,44600
S,0.00,-0.00,0,0,0,0,44700
S,0.00,-0.00,0,0,0,0,44800
S,0.00,-0.00,0,0,0,0,44900
S,0.00,-0.00,0,0,0,0,45000
S,0.00,-0.00,0,0,0,0,45100
S,0.00,-0.00,0,0,0,0,45200
S,0.00,-0.00,0,0,0,0,45300
S,0.00,-0.00,0,0,0,0,45400
S,0.00,-0.01,0,0,0,0,45500
S,0.00,-0.01,0,0,0,0,45600
S,0.00,-0.01,0,0,0,0,45700
S,0.00,-0.00,0,0,0,0,45800
S,0.00,-0.00,0,0,0,0,45900
S,0.00,-0.00,0,0,0,0,46000
S,0.00,-0.01,0,0,0,0,46100
S,0.00,-0.01,0,0,0,0,46200
S,0.00,-0.01,0,0,0,0,46300
S,0.00,-0.01,0,0,0,0,46400
S,0.00,-0.01,0,0,0,0,46500
S,0.00,-0.01,0,0,0,0,46600
S,0.00,-0.01,0,0,0,0,46700
S,0.00,-0.00,0,0,0,0,46800
S,0.00,-0.01,0,0,0,0,46900
S,0.00,-0.00,0,0,0,0,47000
S,0.00,-0.01,0,0,0,0,47100
S,0.00,-0.01,0,0,0,0,47200
S,0.00,-0.01,0,0,0,0,47300
S,0.00,-0.01,0,0,0,0,47400
S,0.00,-0.01,0,0,0,0,47500
S,0.00,-0.00,0,0,0,0,47600
S,0.00,-0.00,0,0,0,0,47700
S,0.00,-0.00,0,0,0,0,47800
S,0.00,-0.00,0,0,0,0,47900
S,0.00,-0.00,0,0,0,0,48000
S,0.00,-0.01,0,0,0,0,48100
S,0.00,-0.01,0,0,0,0,48200
S,0.00,-0.01,0,0,0,0,48300
S,0.00,-0.01,0,0,0,0,48400
S,0.00,-0.01,0,0,0,0,48500
S,0.00,-0.01,0,0,0,0,48600
S,0.00,-0.01,0,0,0,0,48700
S,0.00,-0.01,0,0,0,0,48800
S,0.00,-0.01,0,0,0,0,48900
S,0.00,-0.01,0,0,0,0,49000
S,0.00,-0.01,0,0,0,0,49100
S,0.00,-0.00,0,0,0,0,49200
S,0.00,-0.01,0,0,0,0,49300
S,0.00,-0.01,0,0,0,0,49400
S,0.00,-0.01,0,0,0,0,49500
S,0.00,-0.00,0,0,0,0,49600
S,0.00,-0.00,0,0,0,0,49700
S,0.00,-0.01,0,0,0,0,49800
S,0.00,-0.01,0,0,0,0,49900
S,0.00,-0.01,0,0,0,0,50000
S,0.00,-0.01,0,0,0,0,50100
S,0.00,-0.01,0,0,0,0,50200
S,0.00,-0.01,0,0,0,0,50300
S,0.00,-0.01,0,0,0,0,50400
S,0.00,-0.01,0,0,0,0,50500
S,0.00,-0.01,0,0,0,0,50600
S,0.00,-0.01,0,0,0,0,50700
S,0.00,-0.01,0,0,0,0,50800
S,0.00,-0.01,0,0,0,0,50900
S,0.00,-0.01,0,0,0,0,51000
S,0.00,-0.00,0,0,0,0,51100
S,0.00,-0.01,0,0,0,0,51200
S,0.00,-0.01,0,0,0,0,51300
S,0.00,-0.00,0,0,0,0,51400
S,0.00,-0.01,0,0,0,0,51500
S,0.00,-0.01,0,0,0,0,51600
S,0.00,-0.01,0,0,0,0,51700
S,0.00,-0.00,0,0,0,0,51800
S,0.00,-0.00,0,0,0,0,51900
S,0.00,-0.00,0,0,0,0,52000
S,0.00,-0.00,0,0,0,0,52100
S,0.00,-0.00,0,0,0,0,52200
S,0.00,-0.00,0,0,0,0,52300
S,0.00,-0.00,0,0,0,0,52400
S,0.00,-0.00,0,0,0,0,52500
S,0.00,-0.00,0,0,0,0,52600
S,0.00,-0.00,0,0,0,0,52700
S,0.00,-0.00,0,0,0,0,52800
S,0.00,-0.00,0,0,0,0,52900
S,0.00,-0.00,0,0,0,0,53000
S,0.00,-0.00,0,0,0,0,53100
S,0.00,-0.00,0,0,0,0,53200
S,0.00,-0.00,0,0,0,0,53300
S,0.00,-0.00,0,0,0,0,53400
S,0.00,-0.00,0,0,0,0,53500
S,0.00,-0.00,0,0,0,0,53600
S,0.00,-0.00,0,0,0,0,53700
S,0.00,-0.00,0,0,0,0,53800
S,0.00,-0.00,0,0,0,0,53900
S,0.00,-0.00,0,0,0,0,54000
S,0.00,-0.00,0,0,0,0,54100
S,0.00,-0.00,0,0,0,0,54200
S,0.00,-0.00,0,0,0,0,54300
S,0.00,-0.00,0,0,0,0,54400
S,0.00,-0.01,0,0,0,0,54500
