n,z_position, force, x_location, y_location, sequence, attachment_tries, time
S,0.00,0.02,0,0,0,0,50587
S,0.00,0.03,0,0,0,0,50687
S,0.00,0.02,0,0,0,0,50787
S,0.00,0.02,0,0,0,0,50887
S,0.00,0.02,0,0,0,0,50987
S,0.00,0.02,0,0,0,0,51087
S,0.00,0.02,0,0,0,0,51187
S,0.00,0.02,0,0,0,0,51287
S,0.00,0.02,0,0,0,0,51387
S,0.00,0.02,0,0,0,0,51487
S,0.00,0.02,0,0,0,0,51587
S,0.00,0.02,0,0,0,0,51687
S,0.00,0.02,0,0,0,0,51787
S,0.00,0.02,0,0,0,0,51887
S,0.00,0.02,0,0,0,0,51987
S,0.00,0.02,0,0,0,0,52087
S,0.00,0.02,0,0,0,0,52187
S,0.00,0.02,0,0,0,0,52287
S,0.00,0.02,0,0,0,0,52387
S,0.00,0.02,0,0,0,0,52487
S,0.00,0.02,0,0,0,0,52587
S,0.00,0.02,0,0,0,0,52687
S,0.00,0.02,0,0,0,0,52787
S,0.00,0.02,0,0,0,0,52887
S,0.00,0.02,0,0,0,0,52987
S,0.00,0.02,0,0,0,0,53087
S,0.00,0.02,0,0,0,0,53187
S,0.00,0.02,0,0,0,0,53287
S,0.00,0.02,0,0,0,0,53387
S,0.00,0.02,0,0,0,0,53487
S,0.00,0.02,0,0,0,0,53587
S,0.00,0.02,0,0,0,0,53687
S,0.00,0.02,0,0,0,0,53787
S,0.00,0.02,0,0,0,0,53887
S,0.00,0.02,0,0,0,0,53987
S,0.00,0.02,0,0,0,0,54087
S,0.00,0.02,0,0,0,0,54187
S,0.00,0.02,0,0,0,0,54287
S,0.00,0.02,0,0,0,0,54387
S,0.00,0.02,0,0,0,0,54487
S,0.00,0.02,0,0,0,0,54587
S,0.00,0.02,0,0,0,0,54687
S,0.00,0.02,0,0,0,0,54787
S,0.00,0.02,0,0,0,0,54887
S,0.00,0.02,0,0,0,0,54987
S,0.00,0.02,0,0,0,0,55087
S,0.00,0.02,0,0,0,0,55187
S,0.00,0.02,0,0,0,0,55287
S,0.00,0.02,0,0,0,0,55387
S,0.00,0.02,0,0,0,0,55487
S,0.00,0.02,0,0,0,0,55587
S,0.00,0.02,0,0,0,0,55687
