n,ir_data, pressure, x_location, y_location, sequence, attachment_tries, time
S,1128,12433,0,0,0,0,47400
S,1139,12439,0,0,0,0,47500
S,1119,12434,0,0,0,0,47600
S,1142,12440,0,0,0,0,47700
S,1149,12437,0,0,0,0,47800
S,1149,12432,0,0,0,0,47900
S,1145,12434,0,0,0,0,48000
S,1148,12435,0,0,0,0,48100
S,1141,12431,0,0,0,0,48200
S,1140,12435,0,0,0,0,48300
S,1143,12435,0,0,0,0,48400
S,1160,12433,0,0,0,0,48500
S,1138,12438,0,0,0,0,48600
S,1157,12432,0,0,0,0,48700
S,1142,12439,0,0,0,0,48800
S,1146,12434,0,0,0,0,48900
S,1133,12431,0,0,0,0,49000
S,1155,12441,0,0,0,0,49100
S,1136,12433,0,0,0,0,49200
S,1135,12441,0,0,0,0,49300
S,1128,12435,0,0,0,0,49400
S,1133,12436,0,0,0,0,49500
S,1146,12432,0,0,0,0,49600
S,1131,12439,0,0,0,0,49700
S,1139,12437,0,0,0,0,49800
S,1142,12436,0,0,0,0,49900
S,1137,12432,0,0,0,0,50000
S,1129,12441,0,0,0,0,50100
S,1112,12440,0,0,0,0,50200
S,1135,12439,0,0,0,0,50300
S,1133,12441,0,0,0,0,50400
S,1143,12438,0,0,0,0,50500
S,1118,12433,0,0,0,0,50600
S,1130,12442,0,0,0,0,50700
S,1145,12439,0,0,0,0,50800
S,1126,12437,0,0,0,0,50900
S,1138,12442,0,0,0,0,51000
S,1138,12434,0,0,0,0,51100
S,1116,12428,0,0,0,0,51200
S,1154,12434,0,0,0,0,51300
S,1142,12441,0,0,0,0,51400
S,1137,12440,0,0,0,0,51500
S,1149,12434,0,0,0,0,51600
S,1136,12436,0,0,0,0,51700
S,1141,12440,0,0,0,0,51800
S,1125,12434,0,0,0,0,51900
S,1140,12441,0,0,0,0,52000
S,1137,12439,0,0,0,0,52100
S,1131,12430,0,0,0,0,52200
S,1131,12443,0,0,0,0,52300
S,1145,12438,0,0,0,0,52400
S,1144,12436,0,0,0,0,52500
S,1156,12435,0,0,0,0,52600
S,1140,12433,0,0,0,0,52700
S,1142,12437,0,0,0,0,52800
S,1140,12439,0,0,0,0,52900
S,1153,12439,0,0,0,0,53000
S,1141,12434,0,0,0,0,53100
S,1143,12434,0,0,0,0,53200
S,1145,12431,0,0,0,0,53300
S,1122,12437,0,0,0,0,53400
S,1123,12442,0,0,0,0,53500
S,1140,12443,0,0,0,0,53600
S,1132,12438,0,0,0,0,53700
S,1160,12436,0,0,0,0,53800
S,1133,12435,0,0,0,0,53900
S,1151,12433,0,0,0,0,54000
S,1140,12432,0,0,0,0,54100
S,1126,12437,0,0,0,0,54200
S,1120,12437,0,0,0,0,54300
S,1151,12439,0,0,0,0,54400
S,1134,12439,0,0,0,0,54500
S,1151,12434,0,0,0,0,54600
S,1125,12433,0,0,0,0,54700
S,1141,12434,0,0,0,0,54800
S,1134,12430,0,0,0,0,54900
S,1115,12440,0,0,0,0,55000
S,1132,12440,0,0,0,0,55100
S,1147,12434,0,0,0,0,55200
S,1129,12428,0,0,0,0,55300
S,1133,12438,0,0,0,0,55400
S,1131,12440,0,0,0,0,55500
S,1117,12436,0,0,0,0,55600
S,1144,12440,0,0,0,0,55700
S,1138,12434,0,0,0,0,55800
S,1138,12441,0,0,0,0,55900
S,1137,12432,0,0,0,0,56000
S,1142,12433,0,0,0,0,56100
S,1135,12441,0,0,0,0,56200
S,1125,12429,0,0,0,0,56300
S,1126,12434,0,0,0,0,56400
S,1123,12439,0,0,0,0,56500
S,1158,12439,0,0,0,0,56600
S,1119,12437,0,0,0,0,56700
S,1118,12440,0,0,0,0,56800
S,1118,12437,0,0,0,0,56900
S,1128,12435,0,0,0,0,57000
S,1131,12440,0,0,0,0,57100
S,1123,12432,0,0,0,0,57200
S,1123,12442,0,0,0,0,57300
S,1139,12438,0,0,0,0,57400
S,1126,12436,0,0,0,0,57500
S,1115,12440,0,0,0,0,57600
S,1122,12439,0,0,0,0,57700
S,1131,12439,0,0,0,0,57800
S,1141,12437,0,0,0,0,57900
S,1164,12441,0,0,0,0,58000
S,1140,12434,0,0,0,0,58100
S,1143,12430,0,0,0,0,58200
S,1119,12435,0,0,0,0,58300
S,1142,12435,0,0,0,0,58400
S,1139,12442,0,0,0,0,58500
S,1137,12440,0,0,0,0,58600
S,1114,12440,0,0,0,0,58700
S,1117,12440,0,0,0,0,58800
S,1130,12437,0,0,0,0,58900
S,1121,12439,0,0,0,0,59000
S,1121,12435,0,0,0,0,59100
S,1136,12437,0,0,0,0,59200
S,1138,12437,0,0,0,0,59300
S,1158,12438,0,0,0,0,59400
S,1156,12440,0,0,0,0,59500
S,1122,12445,0,0,0,0,59600
S,1127,12440,0,0,0,0,59700
S,1149,12441,0,0,0,0,59800
S,1138,12431,0,0,0,0,59900
S,1144,12438,0,0,0,0,60000
S,1147,12435,0,0,0,0,60100
S,1144,12432,0,0,0,0,60200
S,1138,12436,0,0,0,0,60300
S,1140,12435,0,0,0,0,60400
S,1132,12440,0,0,0,0,60500
S,1149,12435,0,0,0,0,60600
S,1117,12438,0,0,0,0,60700
S,1146,12434,0,0,0,0,60800
S,1135,12440,0,0,0,0,60900
S,1135,12435,0,0,0,0,61000
S,1131,12435,0,0,0,0,61100
S,1146,12430,0,0,0,0,61200
S,1139,12436,0,0,0,0,61300
S,1134,12435,0,0,0,0,61400
S,1136,12430,0,0,0,0,61500
S,1147,12439,0,0,0,0,61600
S,1122,12437,0,0,0,0,61700
S,1131,12438,0,0,0,0,61800
S,1149,12440,0,0,0,0,61900
S,1138,12432,0,0,0,0,62000
S,1122,12441,0,0,0,0,62100
S,1120,12442,0,0,0,0,62200
S,1131,12439,0,0,0,0,62300
S,1132,12435,0,0,0,0,62400
S,1133,12433,0,0,0,0,62500
S,1132,12437,0,0,0,0,62600
S,1146,12434,0,0,0,0,62700
S,1161,12430,0,0,0,0,62800
S,1143,12437,0,0,0,0,62900
S,1118,12439,0,0,0,0,63000
S,1143,12432,0,0,0,0,63100
S,1145,12442,0,0,0,0,63200
S,1143,12445,0,0,0,0,63300
S,1139,12434,0,0,0,0,63400
S,1116,12436,0,0,0,0,63500
