n,z_position, force, x_location, y_location, sequence, attachment_tries, time
S,0.00,-0.01,0,0,0,0,49304
S,0.00,-0.01,0,0,0,0,49404
S,0.00,-0.01,0,0,0,0,49504
S,0.00,-0.01,0,0,0,0,49604
S,0.00,-0.01,0,0,0,0,49704
S,0.00,-0.01,0,0,0,0,49804
S,0.00,-0.01,0,0,0,0,49904
S,0.00,-0.01,0,0,0,0,50004
S,0.00,-0.01,0,0,0,0,50104
S,0.00,-0.01,0,0,0,0,50204
S,0.00,-0.01,0,0,0,0,50304
S,0.00,-0.01,0,0,0,0,50404
S,0.00,-0.01,0,0,0,0,50504
S,0.00,-0.01,0,0,0,0,50604
S,0.00,-0.01,0,0,0,0,50704
S,0.00,-0.01,0,0,0,0,50804
S,0.00,-0.01,0,0,0,0,50904
S,0.00,-0.01,0,0,0,0,51004
S,0.00,-0.01,0,0,0,0,51104
S,0.00,-0.01,0,0,0,0,51204
S,0.00,-0.01,0,0,0,0,51304
S,0.00,-0.01,0,0,0,0,51404
S,0.00,-0.01,0,0,0,0,51504
S,0.00,-0.01,0,0,0,0,51604
S,0.00,-0.01,0,0,0,0,51704
S,0.00,-0.01,0,0,0,0,51804
S,0.00,-0.01,0,0,0,0,51904
S,0.00,-0.01,0,0,0,0,52004
S,0.00,-0.01,0,0,0,0,52104
S,0.00,-0.01,0,0,0,0,52204
S,0.00,-0.01,0,0,0,0,52304
S,0.00,-0.01,0,0,0,0,52404
S,0.00,-0.01,0,0,0,0,52504
S,0.00,-0.01,0,0,0,0,52604
S,0.00,-0.02,0,0,0,0,52704
S,0.00,-0.01,0,0,0,0,52804
S,0.00,-0.02,0,0,0,0,52904
S,0.00,-0.02,0,0,0,0,53004
S,0.00,-0.02,0,0,0,0,53104
S,0.00,-0.02,0,0,0,0,53204
S,0.00,-0.02,0,0,0,0,53304
S,0.00,-0.02,0,0,0,0,53404
S,0.00,-0.02,0,0,0,0,53504
S,0.00,-0.02,0,0,0,0,53604
S,0.00,-0.02,0,0,0,0,53704
S,0.00,-0.02,0,0,0,0,53804
S,0.00,-0.02,0,0,0,0,53904
S,0.00,-0.02,0,0,0,0,54004
S,0.00,-0.02,0,0,0,0,54104
S,0.00,-0.02,0,0,0,0,54204
S,0.00,-0.02,0,0,0,0,54304
S,0.00,-0.02,0,0,0,0,54404
S,0.00,-0.02,0,0,0,0,54504
S,0.00,-0.02,0,0,0,0,54604
S,0.00,-0.02,0,0,0,0,54704
S,0.00,-0.02,0,0,0,0,54804
S,0.00,-0.02,0,0,0,0,54904
S,0.00,-0.02,0,0,0,0,55004
S,0.00,-0.02,0,0,0,0,55104
S,0.00,-0.02,0,0,0,0,55204
S,0.00,-0.02,0,0,0,0,55304
S,0.00,-0.02,0,0,0,0,55404
S,0.00,-0.02,0,0,0,0,55504
S,0.00,-0.02,0,0,0,0,55604
S,0.00,-0.02,0,0,0,0,55704
S,0.00,-0.02,0,0,0,0,55804
S,0.00,-0.02,0,0,0,0,55904
S,0.00,-0.02,0,0,0,0,56004
S,0.00,-0.02,0,0,0,0,56104
S,0.00,-0.02,0,0,0,0,56204
S,0.00,-0.02,0,0,0,0,56304
S,0.00,-0.02,0,0,0,0,56404
S,0.00,-0.02,0,0,0,0,56504
S,0.00,-0.02,0,0,0,0,56604
S,0.00,-0.02,0,0,0,0,56704
S,0.00,-0.02,0,0,0,0,56804
S,0.00,-0.02,0,0,0,0,56904
S,0.00,-0.02,0,0,0,0,57004
S,0.00,-0.02,0,0,0,0,57104
S,0.00,-0.02,0,0,0,0,57204
S,0.00,-0.02,0,0,0,0,57304
S,0.00,-0.02,0,0,0,0,57404
S,0.00,-0.02,0,0,0,0,57504
S,0.00,-0.02,0,0,0,0,57604
S,0.00,-0.02,0,0,0,0,57704
S,0.00,-0.02,0,0,0,0,57804
S,0.00,-0.02,0,0,0,0,57904
S,0.00,-0.02,0,0,0,0,58004
S,0.00,-0.02,0,0,0,0,58104
S,0.00,-0.02,0,0,0,0,58204
S,0.00,-0.02,0,0,0,0,58304
S,0.00,-0.02,0,0,0,0,58404
S,0.00,-0.02,0,0,0,0,58504
S,0.00,-0.02,0,0,0,0,58604
S,0.00,-0.02,0,0,0,0,58704
S,0.00,-0.02,0,0,0,0,58804
S,0.00,-0.02,0,0,0,0,58904
S,0.00,-0.01,0,0,0,0,59004
S,0.00,-0.02,0,0,0,0,59104
S,0.00,-0.02,0,0,0,0,59204
S,0.00,-0.02,0,0,0,0,59304
S,0.00,-0.02,0,0,0,0,59404
S,0.00,-0.02,0,0,0,0,59504
S,0.00,-0.02,0,0,0,0,59604
S,0.00,-0.01,0,0,0,0,59704
S,0.00,-0.01,0,0,0,0,59804
S,0.00,-0.01,0,0,0,0,59904
S,0.00,-0.02,0,0,0,0,60004
S,0.00,-0.02,0,0,0,0,60104
S,0.00,-0.01,0,0,0,0,60204
S,0.00,-0.02,0,0,0,0,60304
S,0.00,-0.01,0,0,0,0,60404
S,0.00,-0.01,0,0,0,0,60504
S,0.00,-0.01,0,0,0,0,60604
S,0.00,-0.01,0,0,0,0,60704
S,0.00,-0.01,0,0,0,0,60804
S,0.00,-0.01,0,0,0,0,60904
S,0.00,-0.01,0,0,0,0,61004
S,0.00,-0.01,0,0,0,0,61104
S,0.00,-0.01,0,0,0,0,61204
S,0.00,-0.01,0,0,0,0,61304
S,0.00,-0.01,0,0,0,0,61404
S,0.00,-0.01,0,0,0,0,61504
S,0.00,-0.01,0,0,0,0,61604
S,0.00,-0.01,0,0,0,0,61704
S,0.00,-0.01,0,0,0,0,61804
S,0.00,-0.01,0,0,0,0,61904
S,0.00,-0.01,0,0,0,0,62004
S,0.00,-0.01,0,0,0,0,62104
S,0.00,-0.01,0,0,0,0,62204
S,0.00,-0.01,0,0,0,0,62304
S,0.00,-0.01,0,0,0,0,62404
S,0.00,-0.01,0,0,0,0,62504
S,0.00,-0.01,0,0,0,0,62604
S,0.00,-0.01,0,0,0,0,62704
S,0.00,-0.01,0,0,0,0,62804
S,0.00,-0.01,0,0,0,0,62904
S,0.00,-0.01,0,0,0,0,63004
S,0.00,-0.01,0,0,0,0,63104
S,0.00,-0.01,0,0,0,0,63204
S,0.00,-0.01,0,0,0,0,63304
S,0.00,-0.01,0,0,0,0,63404
S,0.00,-0.01,0,0,0,0,63504
